City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Weather
473,Totness,SR,2021-09-29 03:07:08,5.8833,-56.3167,80.37,81,29,11.63,scattered clouds
474,Pacific Grove,US,2021-09-29 02:57:10,36.6177,-121.9166,64.58,81,42,1.99,scattered clouds
475,Kolyshley,RU,2021-09-29 03:07:08,52.7005,44.5367,36.12,82,96,7.25,overcast clouds
476,Egvekinot,RU,2021-09-29 03:07:09,66.3167,-179.1667,23.52,91,89,3.22,light snow
477,Dali,CN,2021-09-29 03:07:09,25.7,100.1833,65.91,85,97,2.04,overcast clouds
478,Kure,JP,2021-09-29 03:07:09,34.2333,132.5667,79.52,76,16,1.92,few clouds
479,Skibotn,NO,2021-09-29 03:07:10,69.3913,20.2679,42.48,81,21,4.56,few clouds
480,Cabo San Lucas,MX,2021-09-29 03:04:04,22.8909,-109.9124,83.52,74,12,1.01,few clouds
481,Marystown,CA,2021-09-29 03:06:27,47.1666,-55.1483,62.85,100,100,5.01,overcast clouds
482,Collie,AU,2021-09-29 03:07:10,-33.3667,116.15,69.85,45,59,10.36,broken clouds
483,Avare,BR,2021-09-29 03:07:11,-23.0986,-48.9258,71.56,47,92,3.8,overcast clouds
484,Inta,RU,2021-09-29 03:07:11,66.0317,60.1659,37.69,95,100,2.84,overcast clouds
485,Tual,ID,2021-09-29 03:07:11,-5.6667,132.75,81.43,81,53,13.15,broken clouds
486,Mandalgovi,MN,2021-09-29 03:05:10,45.7625,106.2708,40.15,51,48,2.46,scattered clouds
487,Swan Hill,AU,2021-09-29 03:07:12,-35.3378,143.5544,60.8,85,100,4.18,light rain
488,Buritis,BR,2021-09-29 03:07:12,-15.6178,-46.4233,78.67,39,38,2.37,scattered clouds
489,Muhos,FI,2021-09-29 03:07:13,64.808,25.9931,37.18,97,18,4.45,few clouds
490,Hearst,CA,2021-09-29 03:07:13,49.6835,-83.6665,43.56,93,0,4.05,clear sky
491,Honningsvag,NO,2021-09-29 03:07:13,70.9821,25.9704,51.33,84,66,9.51,broken clouds
492,Mahon,ES,2021-09-29 03:06:05,39.8885,4.2658,66.76,94,20,5.75,few clouds
493,Baghdad,IQ,2021-09-29 03:05:16,33.3406,44.4009,66.11,45,0,5.75,clear sky
494,Leningradskiy,RU,2021-09-29 03:05:24,69.3833,178.4167,25.14,96,100,13.15,snow
495,Banfora,BF,2021-09-29 03:07:14,10.6333,-4.7667,73.35,80,51,3.0,broken clouds
496,Lodja,CD,2021-09-29 03:04:31,-3.4833,23.4333,69.15,99,100,1.81,light rain
497,Sinnamary,GF,2021-09-29 03:07:15,5.3833,-52.95,79.3,82,3,9.66,clear sky
498,Madimba,TZ,2021-09-29 03:07:15,-10.4,40.3333,72.73,88,27,3.04,light rain
499,Bacolod,PH,2021-09-29 03:07:15,10.6667,122.95,85.87,73,98,9.42,overcast clouds
500,Necochea,AR,2021-09-29 02:57:54,-38.5473,-58.7368,45.03,74,0,11.01,clear sky
501,Brenham,US,2021-09-29 03:06:24,30.1669,-96.3977,78.85,84,90,8.05,overcast clouds
502,Khandagayty,RU,2021-09-29 03:07:16,50.7333,92.05,36.07,48,41,4.03,scattered clouds
503,Alenquer,BR,2021-09-29 03:07:16,-1.9417,-54.7383,77.34,59,71,4.63,broken clouds
504,Viedma,AR,2021-09-29 03:07:17,-40.8135,-62.9967,48.06,69,3,11.32,clear sky
505,Araguaina,BR,2021-09-29 03:07:17,-7.1911,-48.2072,75.97,78,100,4.43,light rain
506,Ada,US,2021-09-29 03:07:17,43.4166,-116.1262,52.88,61,1,3.0,clear sky
507,Jonkoping,SE,2021-09-29 03:07:18,57.7814,14.1562,57.38,100,90,2.3,light intensity drizzle
508,Sioux Lookout,CA,2021-09-29 03:07:18,50.1001,-91.917,57.49,84,6,5.91,clear sky
509,Scarborough,GB,2021-09-29 03:03:48,54.2797,-0.4044,50.07,91,100,1.01,overcast clouds
510,Fortuna Foothills,US,2021-09-29 03:07:19,32.6578,-114.4119,82.49,58,1,5.01,clear sky
511,Petropavlovsk-Kamchatskiy,RU,2021-09-29 03:07:19,53.0452,158.6483,63.19,55,75,11.18,broken clouds
512,Wagar,SD,2021-09-29 03:07:19,16.1525,36.2032,85.15,34,80,5.93,broken clouds
513,Kavaratti,IN,2021-09-29 03:07:19,10.5669,72.642,81.14,80,29,15.46,scattered clouds
514,Port Hedland,AU,2021-09-29 02:57:21,-20.3167,118.5667,89.65,25,4,6.91,clear sky
515,Fonte Boa,BR,2021-09-29 03:07:20,-2.4959,-66.2662,70.93,99,54,1.59,broken clouds
516,Rio Gallegos,AR,2021-09-29 03:07:20,-51.6226,-69.2181,48.25,34,40,20.71,scattered clouds
517,Puksoozero,RU,2021-09-29 03:07:21,62.5903,40.6066,39.83,98,84,3.91,broken clouds
518,Navirai,BR,2021-09-29 03:07:21,-23.065,-54.1906,79.16,43,34,7.2,scattered clouds
519,Safaga,EG,2021-09-29 03:07:21,26.7292,33.9365,79.7,48,0,17.74,clear sky
520,Kirakira,SB,2021-09-29 03:07:21,-10.4544,161.9205,83.14,75,68,8.16,broken clouds
521,Mathathane,BW,2021-09-29 03:07:22,-22.2687,28.7495,70.81,36,1,10.09,clear sky
522,Pavino,RU,2021-09-29 03:07:22,59.1139,46.1414,36.57,94,91,4.27,overcast clouds
523,Shelburne,CA,2021-09-29 03:07:22,44.0787,-80.2041,51.53,80,33,6.08,scattered clouds
524,Dumas,US,2021-09-29 03:07:23,35.8656,-101.9732,76.42,45,1,4.61,clear sky
525,Tonantins,BR,2021-09-29 03:07:23,-2.8731,-67.8022,70.05,96,99,1.14,overcast clouds
526,Kommunar,RU,2021-09-29 03:07:23,59.6206,30.39,48.51,72,100,3.27,overcast clouds
527,Pemba,MZ,2021-09-29 03:07:24,-12.974,40.5178,74.12,84,12,6.38,few clouds
528,Bara,NG,2021-09-29 03:04:47,10.3744,10.7288,75.04,86,100,3.67,overcast clouds
529,Vardo,NO,2021-09-29 03:05:53,70.3705,31.1107,43.0,73,100,11.7,overcast clouds
530,Port Hardy,CA,2021-09-29 03:07:24,50.6996,-127.4199,50.86,79,100,10.65,light rain
531,Grindavik,IS,2021-09-29 03:07:25,63.8424,-22.4338,37.87,87,90,40.29,overcast clouds
532,Mopti,ML,2021-09-29 03:07:25,14.6667,-4.0,83.17,38,0,8.41,clear sky
533,Mankono,CI,2021-09-29 03:07:26,8.0586,-6.1897,70.38,92,88,2.24,overcast clouds
534,Zhangye,CN,2021-09-29 03:07:26,38.9342,100.4517,74.77,14,0,5.84,clear sky
535,Rosa Zarate,EC,2021-09-29 03:07:26,0.3333,-79.4667,71.69,93,99,2.53,light rain
536,Manono,CD,2021-09-29 03:07:26,-7.3,27.4167,72.09,82,94,1.23,overcast clouds
537,Sampit,ID,2021-09-29 03:07:27,-2.5333,112.95,88.18,63,78,4.7,broken clouds
538,Cap Malheureux,MU,2021-09-29 03:07:27,-19.9842,57.6142,74.46,63,30,10.0,scattered clouds
539,Fort Frances,CA,2021-09-29 03:05:45,48.5999,-93.4003,63.16,72,1,4.61,clear sky
540,Watsa,CD,2021-09-29 03:07:28,3.0372,29.5355,61.27,98,100,2.64,overcast clouds
541,Partestii De Jos,RO,2021-09-29 03:07:28,47.6333,25.9667,46.24,77,78,2.1,broken clouds
542,Saint-Augustin,CA,2021-09-29 02:56:11,51.226,-58.6502,46.58,83,5,8.97,clear sky
543,Sabha,LY,2021-09-29 03:07:28,27.0377,14.4283,74.43,23,0,7.63,clear sky
544,Bougouni,ML,2021-09-29 03:07:29,11.417,-7.479,72.21,77,5,3.02,clear sky
545,Hurghada,EG,2021-09-29 03:07:29,27.2574,33.8129,77.07,54,0,22.15,clear sky
546,Mpika,ZM,2021-09-29 03:07:29,-11.8343,31.4529,66.61,51,82,5.35,broken clouds
547,Acapulco,MX,2021-09-29 03:04:48,16.8634,-99.8901,79.7,84,93,6.38,overcast clouds
548,Warrensburg,US,2021-09-29 03:07:30,38.7628,-93.7361,75.09,72,1,3.0,clear sky
549,Bantva,IN,2021-09-29 03:07:30,21.4864,70.0689,76.82,94,100,9.04,light rain
550,Imbituba,BR,2021-09-29 03:07:31,-28.24,-48.6703,69.82,94,100,9.84,moderate rain
551,Hokitika,NZ,2021-09-29 03:07:31,-42.7167,170.9667,52.27,88,100,18.63,overcast clouds
552,Prado,BR,2021-09-29 03:07:31,-17.3411,-39.2208,71.35,86,0,6.91,clear sky
553,Macon,US,2021-09-29 03:07:31,39.8667,-88.9668,71.8,82,1,0.0,clear sky
554,Dongli,CN,2021-09-29 03:07:32,23.5656,116.8194,88.52,57,0,2.42,clear sky
555,Bogovarovo,RU,2021-09-29 03:07:32,58.9785,47.0246,37.98,91,100,4.0,overcast clouds
556,Cartagena,CO,2021-09-29 03:05:10,10.3997,-75.5144,82.02,83,20,5.75,few clouds
557,Pokaran,IN,2021-09-29 03:07:33,26.9167,71.9167,86.81,59,2,15.19,clear sky
558,Zinder,NE,2021-09-29 03:07:33,13.8072,8.9881,83.48,45,64,7.65,broken clouds
559,Ampanihy,MG,2021-09-29 03:07:33,-24.7,44.75,68.97,65,34,5.1,scattered clouds
560,Bacalar,MX,2021-09-29 03:07:33,18.6667,-88.3833,76.77,90,14,4.03,few clouds
561,Mahebourg,MU,2021-09-29 03:07:34,-20.4081,57.7,74.25,67,72,16.82,broken clouds
562,Ust-Barguzin,RU,2021-09-29 03:07:34,53.45,108.9833,37.0,83,100,3.38,light rain
563,Chapais,CA,2021-09-29 03:02:48,49.7834,-74.8492,40.78,97,100,6.55,overcast clouds
564,Avera,US,2021-09-29 03:07:35,33.194,-82.5271,71.71,65,1,4.59,clear sky
565,Dergachi,RU,2021-09-29 03:07:35,51.2328,48.7659,39.61,67,100,8.9,overcast clouds
566,Slonim,BY,2021-09-29 03:07:35,53.0867,25.3219,45.36,88,69,8.66,broken clouds
567,Chivilcoy,AR,2021-09-29 03:07:36,-34.8957,-60.0167,54.05,95,0,7.72,clear sky
568,Kyzyl,RU,2021-09-29 03:07:36,51.7,94.45,39.78,28,8,2.51,clear sky
569,Beringovskiy,RU,2021-09-29 03:05:41,63.05,179.3167,31.68,61,96,8.21,overcast clouds
570,Misratah,LY,2021-09-29 03:07:18,32.3754,15.0925,76.19,75,0,9.17,clear sky
571,Yar-Sale,RU,2021-09-29 03:07:36,66.8333,70.8333,37.35,85,100,5.7,overcast clouds
572,Edd,ER,2021-09-29 03:07:37,13.9297,41.6925,85.75,75,68,7.61,broken clouds
573,Jinchang,CN,2021-09-29 03:07:37,38.4953,102.1739,72.88,14,0,1.3,clear sky
574,Antsla,EE,2021-09-29 03:07:38,57.8256,26.5406,46.15,79,100,4.61,overcast clouds
575,Grand Island,US,2021-09-29 03:07:38,40.925,-98.342,75.15,50,1,12.66,clear sky
576,Santa Cruz Cabralia,BR,2021-09-29 03:07:38,-16.2781,-39.0247,73.63,83,40,6.91,scattered clouds
577,Buala,SB,2021-09-29 02:57:45,-8.145,159.5921,80.74,83,100,8.7,moderate rain
578,Lodwar,KE,2021-09-29 03:07:39,3.1191,35.5973,80.22,49,46,11.79,scattered clouds
579,Linares,CL,2021-09-29 03:07:39,-35.85,-71.6,48.13,60,0,2.46,clear sky
580,Nanortalik,GL,2021-09-29 03:05:11,60.1432,-45.2371,36.97,62,0,3.47,clear sky
581,Xingcheng,CN,2021-09-29 03:07:40,40.6167,120.7167,67.06,61,4,19.04,light rain
582,Kurchum,KZ,2021-09-29 03:07:40,48.5722,83.6542,57.92,35,99,10.54,overcast clouds
583,Mao,ES,2021-09-29 03:07:40,39.8885,4.2658,66.76,94,20,5.75,few clouds
584,Komsomolskiy,UZ,2021-09-29 03:07:41,40.4272,71.7189,63.82,55,0,6.91,clear sky
585,Wajima,JP,2021-09-29 03:07:41,37.4,136.9,75.49,68,97,1.54,overcast clouds
586,Hwange,ZW,2021-09-29 03:07:41,-18.3693,26.5019,72.37,29,0,3.8,clear sky
587,Chokurdakh,RU,2021-09-29 03:07:42,70.6333,147.9167,26.85,94,77,6.93,broken clouds
588,Humberto De Campos,BR,2021-09-29 03:07:42,-2.5983,-43.4611,76.98,90,16,6.58,few clouds
589,Menzelinsk,RU,2021-09-29 03:07:42,55.7271,53.1026,33.04,85,26,4.88,scattered clouds
590,Ust-Nera,RU,2021-09-29 03:07:43,64.5667,143.2,28.54,46,2,2.55,clear sky
591,Barcelos,PT,2021-09-29 03:07:43,41.5388,-8.6151,55.85,89,94,4.59,overcast clouds
592,Lucapa,AO,2021-09-29 03:07:43,-8.4192,20.7447,65.62,79,20,1.79,few clouds
593,Yumen,CN,2021-09-29 03:05:19,40.2833,97.2,67.44,16,0,4.21,clear sky
594,Muros,ES,2021-09-29 03:07:44,42.7762,-9.0603,60.84,94,100,2.04,overcast clouds
595,Alyangula,AU,2021-09-29 03:07:44,-13.8483,136.4192,84.06,67,72,14.07,broken clouds
596,Andrews,US,2021-09-29 03:07:44,32.3187,-102.5457,75.65,40,1,6.91,clear sky
597,Kununurra,AU,2021-09-29 03:07:45,-15.7667,128.7333,96.78,28,10,8.05,clear sky
598,Nicolas Bravo,MX,2021-09-29 03:07:45,18.45,-88.9167,73.98,93,10,2.8,clear sky
599,Santa Rosalia,MX,2021-09-29 03:07:45,27.3167,-112.2833,78.53,47,0,6.69,clear sky
600,Cody,US,2021-09-29 03:07:46,44.5263,-109.0565,62.82,36,1,8.05,clear sky
601,Yekepa,LR,2021-09-29 03:07:46,7.5753,-8.5419,67.66,99,86,1.19,overcast clouds
602,Almaznyy,RU,2021-09-29 03:07:46,48.0448,40.045,48.34,81,86,11.05,overcast clouds
603,Banda Aceh,ID,2021-09-29 03:07:47,5.5577,95.3222,82.18,74,99,5.21,overcast clouds
604,Hargeysa,SO,2021-09-29 03:07:47,9.56,44.065,71.29,59,15,17.6,few clouds
605,Tiznit,MA,2021-09-29 03:07:47,29.5833,-9.5,69.44,46,1,1.01,clear sky
606,Haapiti,PF,2021-09-29 03:07:48,-17.5667,-149.8667,81.72,76,20,15.12,light rain
607,Dengzhou,CN,2021-09-29 03:07:48,37.8086,120.7508,72.14,69,0,5.5,light rain
608,Pinega,RU,2021-09-29 03:07:48,64.7001,43.3936,42.12,96,100,4.12,overcast clouds
609,Sivas,TR,2021-09-29 03:07:49,39.7916,37.0019,39.83,100,0,1.14,fog
610,Kendari,ID,2021-09-29 03:07:49,-3.945,122.4989,85.93,64,23,6.2,few clouds
611,Bilasipara,IN,2021-09-29 03:07:49,26.232,90.2347,81.52,80,100,2.15,overcast clouds
612,Dicabisagan,PH,2021-09-29 03:07:50,17.0818,122.4157,87.75,61,90,4.12,overcast clouds
613,Kuhdasht,IR,2021-09-29 03:07:50,33.535,47.6061,66.13,16,0,3.76,clear sky
614,Warmbad,NA,2021-09-29 03:07:50,-28.45,18.7333,56.12,54,96,11.39,overcast clouds
615,Vagay,RU,2021-09-29 03:07:51,57.9375,69.0217,35.35,85,26,7.05,scattered clouds
616,Mahanoro,MG,2021-09-29 03:07:51,-19.9,48.8,70.02,83,73,4.76,broken clouds
617,Le Vauclin,MQ,2021-09-29 03:07:51,14.5452,-60.8388,77.05,88,0,3.44,clear sky
618,Price,US,2021-09-29 03:07:52,39.5994,-110.8107,63.12,67,75,17.27,broken clouds
619,Kaeo,NZ,2021-09-29 03:07:52,-35.1,173.7833,65.32,48,22,8.81,few clouds
620,Altamira,BR,2021-09-29 03:07:53,-3.2033,-52.2064,74.68,84,47,1.99,scattered clouds
621,Bull Savanna,JM,2021-09-29 03:07:53,17.8868,-77.5902,78.08,81,10,3.94,clear sky
622,Segou,ML,2021-09-29 03:07:53,13.4317,-6.2157,78.22,67,0,8.57,clear sky
623,Sao Jose Da Coroa Grande,BR,2021-09-29 03:07:54,-8.8978,-35.1478,74.68,84,32,8.19,scattered clouds
624,Hollister,US,2021-09-29 03:03:21,36.8525,-121.4016,65.35,55,1,8.05,clear sky
625,Robertsport,LR,2021-09-29 03:07:54,6.7533,-11.3686,77.2,81,95,3.36,moderate rain
626,Pio Xii,BR,2021-09-29 03:07:55,-3.8325,-45.1525,75.34,87,3,3.74,clear sky
627,Ganta,LR,2021-09-29 03:07:55,7.3022,-8.5308,67.91,99,95,1.3,overcast clouds
628,Guerrero,MX,2021-09-29 03:07:55,17.6667,-100.0,67.12,96,100,2.3,overcast clouds
629,Lasa,IT,2021-09-29 03:07:56,46.6166,10.7002,54.34,92,98,2.59,moderate rain
630,Camocim,BR,2021-09-29 03:07:56,-2.9022,-40.8411,78.91,83,3,14.81,clear sky
631,Chistogorskiy,RU,2021-09-29 03:07:56,53.9835,87.3843,41.25,51,88,6.13,overcast clouds
632,Sfantu Gheorghe,RO,2021-09-29 03:07:57,45.8667,25.7833,48.92,83,100,6.04,overcast clouds
633,Longhua,CN,2021-09-29 03:07:57,23.6137,114.1919,94.39,53,22,2.98,few clouds
634,Maua,BR,2021-09-29 03:07:58,-23.6678,-46.4614,75.36,44,44,5.46,scattered clouds
635,Pandan,PH,2021-09-29 03:07:58,14.0453,124.1694,86.58,66,58,5.28,broken clouds
636,Ilebo,CD,2021-09-29 03:07:58,-4.3167,20.5833,70.66,97,99,0.09,overcast clouds
637,Ilo,PE,2021-09-29 03:07:58,-17.6394,-71.3375,59.36,82,6,0.31,clear sky
638,San Benito,US,2021-09-29 03:07:59,36.6166,-121.0844,58.14,54,37,4.85,scattered clouds
639,Durango,MX,2021-09-29 03:07:19,24.8333,-104.8333,61.48,59,36,4.97,scattered clouds
640,Sorland,NO,2021-09-29 03:07:59,67.667,12.6934,53.67,77,100,11.83,overcast clouds
641,Belyy Yar,RU,2021-09-29 03:08:00,53.6039,91.3903,33.69,75,90,2.24,overcast clouds
642,Havoysund,NO,2021-09-29 03:08:00,70.9963,24.6622,45.48,89,43,8.61,scattered clouds
643,Vallenar,CL,2021-09-29 03:08:00,-28.5708,-70.7581,66.54,35,22,0.43,few clouds
644,Pevek,RU,2021-09-29 03:08:01,69.7008,170.3133,25.38,81,100,6.58,overcast clouds
645,Roma,US,2021-09-29 03:05:58,43.2128,-75.4557,51.66,88,1,0.0,clear sky
646,Esmeralda,CU,2021-09-29 03:08:01,21.8525,-78.1169,76.24,91,6,6.33,moderate rain
647,Hirara,JP,2021-09-29 03:08:01,24.8,125.2833,83.82,79,5,12.8,clear sky
648,Luxeuil-Les-Bains,FR,2021-09-29 03:08:02,47.8171,6.365,55.33,93,0,3.44,clear sky
649,Novobirilyussy,RU,2021-09-29 03:08:02,56.9514,90.6661,38.62,78,89,6.26,overcast clouds
650,Sambava,MG,2021-09-29 03:08:03,-14.2667,50.1667,71.37,85,74,9.91,broken clouds
651,Say,NE,2021-09-29 03:08:03,13.1007,2.3689,80.85,56,36,7.65,scattered clouds
652,Asau,RO,2021-09-29 03:08:04,46.4333,26.4,48.96,92,91,2.08,light rain
653,Boddam,GB,2021-09-29 03:08:04,57.4667,-1.7833,47.12,79,100,9.78,overcast clouds
654,Puerto Colombia,CO,2021-09-29 03:08:04,10.9878,-74.9547,77.09,81,100,6.49,overcast clouds
655,Malindi,KE,2021-09-29 03:08:05,-3.2175,40.1191,76.01,89,35,13.0,scattered clouds
656,Xuddur,SO,2021-09-29 03:08:05,4.1213,43.8894,71.29,84,45,11.7,scattered clouds
657,Puerto Cabezas,NI,2021-09-29 03:08:05,14.0351,-83.3888,78.42,88,82,5.77,broken clouds
658,Hami,CN,2021-09-29 03:08:06,42.8,93.45,71.62,18,1,4.21,clear sky
659,Chaman,PK,2021-09-29 03:08:06,30.9236,66.4512,78.1,30,0,3.04,clear sky
660,Aquiraz,BR,2021-09-29 03:08:06,-3.9014,-38.3911,84.22,68,6,15.23,clear sky
661,Santa Maria,BR,2021-09-29 03:04:55,-29.6842,-53.8069,61.05,99,96,6.42,overcast clouds
662,Jalu,LY,2021-09-29 03:04:54,29.0331,21.5482,70.61,61,0,7.76,clear sky
663,Cusuna,HN,2021-09-29 03:08:07,15.85,-85.2333,76.87,89,17,5.73,few clouds
664,Quatre Cocos,MU,2021-09-29 03:08:07,-20.2078,57.7625,74.08,63,76,17.94,broken clouds
665,Bam,IR,2021-09-29 03:08:08,29.106,58.357,81.09,14,4,4.41,clear sky
666,Waikuku,NZ,2021-09-29 03:08:08,-43.3,172.6833,68.29,51,12,18.34,few clouds
667,Riyadh,SA,2021-09-29 03:08:08,24.6877,46.7219,71.74,41,0,5.17,clear sky
668,Dryden,CA,2021-09-29 03:08:08,49.7833,-92.7503,60.01,76,6,5.84,clear sky
669,Bandarbeyla,SO,2021-09-29 03:08:09,9.4942,50.8122,80.17,75,92,23.94,overcast clouds
670,Naze,JP,2021-09-29 03:08:09,28.3667,129.4833,80.31,75,32,19.33,scattered clouds
671,Monticello,US,2021-09-29 03:08:09,45.3055,-93.7941,69.22,74,75,6.91,broken clouds
672,Ratnagiri,IN,2021-09-29 03:08:10,16.9833,73.3,80.19,86,99,10.56,overcast clouds
673,Skjervoy,NO,2021-09-29 03:08:10,70.0311,20.9714,50.18,83,68,4.72,broken clouds
674,Chatra,IN,2021-09-29 03:08:10,24.2167,84.8667,78.78,82,65,7.45,broken clouds
675,Saint-Joseph,RE,2021-09-29 03:08:11,-21.3667,55.6167,70.16,75,46,8.55,scattered clouds
676,Poum,NC,2021-09-29 03:08:11,-20.2333,164.0167,74.41,73,38,12.17,scattered clouds
677,Nova Olinda Do Norte,BR,2021-09-29 03:08:11,-3.8881,-59.0942,75.83,86,93,2.68,overcast clouds
678,Bilibino,RU,2021-09-29 03:08:12,68.0546,166.4372,15.39,87,61,2.42,broken clouds
679,Porto Novo,BJ,2021-09-29 03:08:12,6.4965,2.6036,76.73,89,96,4.59,overcast clouds
680,Takoradi,GH,2021-09-29 03:08:12,4.8845,-1.7554,75.51,90,17,4.54,few clouds
681,Manokwari,ID,2021-09-29 03:08:13,-0.8667,134.0833,84.18,67,100,5.39,overcast clouds
682,Skovorodino,RU,2021-09-29 03:08:13,53.9833,123.9167,39.52,88,100,10.09,light rain
683,Tanabe,JP,2021-09-29 03:08:13,33.7333,135.3667,81.12,62,4,10.0,clear sky
684,Balabac,PH,2021-09-29 03:05:27,7.9868,117.0645,86.18,66,99,3.67,overcast clouds
685,Boshnyakovo,RU,2021-09-29 03:08:14,49.6333,142.1667,59.52,90,100,11.92,overcast clouds
686,Botngard,NO,2021-09-29 03:08:14,63.7653,9.8111,54.77,71,0,13.8,clear sky
687,Alexandria,EG,2021-09-29 03:07:03,31.2156,29.9553,76.82,60,0,11.83,clear sky
688,Harper,LR,2021-09-29 03:04:31,4.375,-7.7169,76.59,88,67,4.18,light rain
689,Pitimbu,BR,2021-09-29 03:08:15,-7.4706,-34.8086,75.33,84,55,11.43,broken clouds
690,Sept-Iles,CA,2021-09-29 03:05:57,50.2001,-66.3821,45.05,87,73,5.66,broken clouds
691,Portland,US,2021-09-29 03:05:28,45.5234,-122.6762,56.14,88,77,1.01,broken clouds
692,Belaya Gora,RU,2021-09-29 03:08:15,68.5333,146.4167,31.46,66,80,11.32,broken clouds
693,Erzin,TR,2021-09-29 03:08:16,36.9559,36.2,72.32,90,25,0.74,scattered clouds
694,Antofagasta,CL,2021-09-29 03:08:16,-23.65,-70.4,58.28,80,23,3.22,few clouds
695,Yuancheng,CN,2021-09-29 03:08:16,36.652,107.7896,69.35,56,50,7.54,scattered clouds
696,Wasilla,US,2021-09-29 03:04:56,61.5814,-149.4394,46.67,48,1,0.0,clear sky
697,Palamos,ES,2021-09-29 03:08:17,41.8484,3.1291,70.32,92,19,4.0,few clouds
698,Mayo,US,2021-09-29 03:07:05,38.8876,-76.5119,71.98,84,33,1.99,scattered clouds
699,Mastic Beach,US,2021-09-29 03:08:17,40.7668,-72.8521,65.98,87,20,3.0,few clouds
700,Sacramento,US,2021-09-29 03:05:45,38.4666,-121.3177,72.91,24,1,1.01,clear sky
701,Deloraine,AU,2021-09-29 03:08:18,-41.5333,146.6667,63.36,62,84,1.01,broken clouds
702,Gravelbourg,CA,2021-09-29 03:08:18,49.8834,-106.5512,66.2,24,100,15.66,overcast clouds
703,Dibombari,CM,2021-09-29 03:08:18,4.1787,9.6561,72.81,97,97,2.08,overcast clouds
704,Salalah,OM,2021-09-29 03:04:28,17.0151,54.0924,78.89,78,0,2.3,clear sky
705,Tuymazy,RU,2021-09-29 03:08:19,54.6067,53.7097,33.06,79,87,5.39,overcast clouds
706,Tongliao,CN,2021-09-29 03:08:19,43.6125,122.2653,59.32,45,99,15.39,overcast clouds
707,Miri,MY,2021-09-29 03:08:19,4.4148,114.0089,86.02,67,76,4.9,broken clouds
708,Alekseyevsk,RU,2021-09-29 03:08:20,57.8406,108.3492,37.27,86,99,5.95,overcast clouds
709,Nizhniy Ingash,RU,2021-09-29 03:08:20,56.2,96.53,36.0,88,100,1.79,overcast clouds
710,Wattegama,LK,2021-09-29 03:08:21,6.7989,81.4808,81.52,50,87,1.59,overcast clouds
711,Mersing,MY,2021-09-29 03:08:21,2.4312,103.8405,86.27,66,100,1.1,overcast clouds
